entrezgene_id	hgnc_symbol
55904	KMT2E
389203	SMIM20
	RNU6-800P
140462	ASB9
11170	FAM107A
3038	HAS3
	COL5A1-AS1
5998	RGS3
440193	CCDC88C
5780	PTPN9
7802	DNALI1
100131303	DPEP2NB
	LINC02131
140456	ASB11
9313	MMP20
1907	EDN2
	SRSF6P2
	FAM27E5
	USP32P3
151449	GDF7
22998	LIMCH1
	PDE4DIPP10
8639	AOC3
7498	XDH
	LINC02756
	PSMC1P6
22955	SCMH1
100131827	ZNF717
84957	RELT
	COMMD4P2
	RNU6-458P
	RNU6-1239P
	RNU1-27P
5277	PIGA
	RN7SL660P
	RNU7-41P
101954278	RNU6-8
	RNU6-273P
	RNU6-602P
100500919	MIR548Y
	RNU6-886P
	RNU6-455P
644815	FAM83G
	RNU6-1277P
100423019	MIR4307
100422830	MIR3171
	RNU6-1261P
	RNA5SP384
	RNU6-189P
	HNRNPA1P69
	RNU6-1291P
	RNA5SP385
10402	ST3GAL6
101954275	RNU6-7
	ARL2BPP2
	RNU6-301P
	SNORD127
102464828	MIR6076
	RN7SL461P
	RNU6-1204P
	RNU6-398P
	RNU6-539P
135398	C6orf141
100616280	MIR4503
100847076	MIR5580
	RN7SKP21
	RNU6ATAC30P
51411	BIN2
100616176	MIR4708
	RN7SL598P
64174	DPEP2
	RN7SKP99
100847088	MIR5586
	RNU2-14P
	RNU6-297P
100616158	MIR4505
	RNU6-240P
319139	SNORD56B
	RN7SL586P
	BDH2P1
	RN7SL683P
378707	RN7SL3
	RN7SL587P
	RN7SL356P
167691	LCA5
6029	RN7SL1
	RNU1-28P
	RNU6-552P
115024	NT5C3B
693210	MIR625
	RNU6-976P
	RN7SKP17
84878	ZBTB45
	RNU6ATAC28P
100616211	MIR4709
100616140	MIR4506
	RNU6-419P
	RNU7-30P
100124539	SNORA11B
	RN7SKP107
	RN7SKP255
	RNU6-835P
677768	SCARNA13
	RN7SL530P
	RPEP4
	RN7SL523P
102466730	MIR6764
	RNU6-1316P
	RN7SL714P
164633	CABP7
	OR5AH1P
	RNU6-684P
	RNU2-33P
442910	MIR345
	RNU1-47P
	NIFKP6
378706	RN7SL2
	RN7SL472P
	RNU6-790P
406986	MIR203A
100422954	MIR4309
	RNU6-91P
100302145	MIR1247
102465871	MIR8071-1
102466889	MIR8071-2
100616173	MIR203B
	RN7SL634P
100616247	MIR151B
102465458	MIR6765
55954	ZMAT5
442909	MIR342
	RN7SL546P
	RNU6-244P
100505681	NAPA-AS1
	RNU7-51P
	GAPDHP42
	TRAJ44
59082	CARD18
	TRAJ43
	CEACAM16-AS1
	TRAJ42
	TRAJ41
	TRAJ40
	TRAJ39
11133	KPTN
	MTCYBP41
	TRAJ37
29796	UQCR10
	TRAJ36
	HNRNPA1P61
	TRAJ35
3326	HSP90AB1
	TRAJ34
65084	TMEM135
9913	SUPT7L
	TRAJ33
	TRAJ32
	TRAJ31
652968	CASTOR1
	TRAJ30
	TRAJ29
2277	VEGFD
	TRAJ28
	TRAJ27
	TRAJ26
	TRAJ25
	TRAJ24
	TRAJ23
	TRAJ22
	TRAJ21
	TRAJ20
	TRAJ19
	TRAJ18
1183	CLCN4
	TRAJ17
119559	SFXN4
64180	DPEP3
	TRAJ16
	TRAJ14
	TRAJ13
	TRAJ12
	TRAJ11
	TRAJ10
	TRAJ9
	TRAJ8
	TRAJ7
	TRAJ6
	TRAJ5
	TRAJ4
	TRAJ3
	TRAJ2
145837	DRAIC
	TRAJ1
	TRAC
105370400	LINC02332
1603	DAD1
7711	ZNF155
144453	BEST3
63874	ABHD4
129852	C2orf73
133746	JMY
285908	LINC00174
10725	NFAT5
	RPS27AP9
10155	TRIM28
	SETP21
126917	IFFO2
134359	POC5
	OR6E1P
728327	LINC02667
	DUX4L20
	OR7M1P
5018	OXA1L
118856	MMP21
54674	LRRN3
64121	RRAGC
83874	TBC1D10A
285126	DNAJC5G
51585	PCF11
55844	PPP2R2D
	PRELID1P1
2791	GNG11
3574	IL7
	RPL3P7
	CYP2AC1P
	HMGB3P18
9132	KCNQ4
100113403	LIN28B-AS1
	DHFRP5
10512	SEMA3C
	FTH1P6
91749	MFSD4B
	KANTR
5581	PRKCE
	ACTG1P10
8242	KDM5C
100130155	MIR124-2HG
	TNPO1P3
100131089	SRP14-AS1
	AK4P1
	TRDN-AS1
	IARS2P1
	OTUD6B-AS1
84698	CAPS2
255082	CASC2
171177	RHOV
	RPA2P3
23270	TSPYL4
26020	LRP10
100507516	""
7225	TRPC6
389400	GFRAL
	RPL13P4
23462	HEY1
285203	EOGT
8854	ALDH1A2
	COX6A1P2
	SOCS5P5
	SPCS2P4
2899	GRIK3
55227	LRRC1
2668	GDNF
	RARRES2P2
161253	REM2
728158	""
728485	""
2538	G6PC1
	DUX4L25
	FAM133EP
101927381	LINC01163
3973	LHCGR
50624	CUZD1
10291	SF3A1
8896	BUD31
	RPL23AP50
101927171	LINC01564
10493	VAT1
55147	RBM23
7021	TFAP2B
	RPS2P25
	LINC02198
	RPL17P22
	LINC02596
55109	AGGF1
26279	PLA2G2D
126205	NLRP8
79693	YRDC
642938	INSYN2A
	PTCHD3P3
	CBX3P9
	LINC02518
1310	COL19A1
388610	TRNP1
	DUX4L23
119467	CLRN3
163732	CITED4
54766	BTG4
64418	TMEM168
	RPS26P55
414245	""
26232	FBXO2
284349	ZNF283
103344931	""
	OR6L1P
399829	LINC01168
	SAR1AP2
	RPL7P36
	AGGF1P2
10948	STARD3
55717	WDR11
2745	GLRX
10413	YAP1
	RPS24P7
	LINC01884
85465	SELENOI
200312	RNF215
	FCF1P3
	UNC93B3
101927003	PKIA-AS1
	TRGV6
100506682	""
	RCC2P5
100505812	CARD8-AS1
126206	NLRP5
	OSBPL9P1
	ATP5PBP2
	RPL31P40
104502416	FOXP1-AS1
	EMSLR
286133	SCARA5
84864	RIOX2
	HNRNPFP1
26136	TES
284723	SLC25A34
256987	SERINC5
102724929	""
	VPS13A-AS1
23541	SEC14L2
	CD24P1
	PRRX2-AS1
2981	GUCA2B
101928748	""
8491	MAP4K3
	RORB-AS1
4756	NEO1
4920	ROR2
	RPL7AP34
	GSTA8P
	RPL31P28
	TRAF3IP2-AS1
64089	SNX16
	LINC02857
135112	NCOA7
101927497	CDK6-AS1
79414	LRFN3
	PHKG1P2
	SGO1P2
7425	VGF
5817	PVR
7186	TRAF2
	HSPA5P1
	SNRPBP1
285668	C5orf64
401398	POT1-AS1
101928283	POT1-AS1
	SRRM1P2
11226	GALNT6
51154	MRTO4
	LINC00973
	CSP2
793	CALB1
	NDUFA5P5
	RARRES2P1
101929335	ADAMTS9-AS1
2149	F2R
102465539	MIR6895
102466759	MIR6894
	KDM5C-IT1
254102	EHBP1L1
	RPSAP62
79191	IRX3
	MPV17L2P1
102465516	MIR6857
158787	RIBC1
	CAP1P1
	RPL21P67
51301	GCNT4
26354	GNL3
	ZNF114-AS1
51250	MTRES1
10935	PRDX3
25836	NIPBL
219	ALDH1B1
342908	ZNF404
5690	PSMB2
163071	ZNF114
80318	GKAP1
28987	NOB1
441234	ZNF716
	TIPINP1
	VTRNA3-1P
	EEDP1
	RPS17P17
104355291	LINC01392
6658	SOX3
101929726	MYMX
1852	DUSP9
54749	EPDR1
	ZNF259P1
167681	PRSS35
	KRASP1
	TREML3P
134829	CLVS2
	RPL18AP16
	RN7SL687P
101928063	ZNF230-DT
139728	PNCK
3612	IMPA1
2249	FGF4
50640	PNPLA8
138162	C9orf116
	BECN1P2
100507173	""
	UBTFL2
100505715	""
	RAB4B-EGLN2
51013	EXOSC1
22992	KDM2A
4794	NFKBIE
694	BTG1
	SNX6P1
4802	NFYC
8725	URI1
	LINC01507
2800	GOLGA1
	RNU6-564P
	RPL18P13
51537	MTFP1
83449	PMFBP1
10345	TRDN
	LINC02464
	AGGF1P3
100462981	MTRNR2L12
	PSMD12P1
11052	CPSF6
2042	EPHA3
266629	SEC14L3
644945	KRT16P3
60682	SMAP1
347252	IGFBPL1
23048	FNBP1
84632	AFAP1L2
4222	MEOX1
10669	CGREF1
	RPL41P5
	MRS2P2
105369920	LINC02410
	HIGD1AP1
	PRMT5-AS1
3850	KRT3
50939	IMPG2
1659	DHX8
10419	PRMT5
105375423	""
	HIGD1AP9
5336	PLCG2
5445	PON2
3890	KRT84
	RPL5P19
	RPS4XP9
6785	ELOVL4
100128731	OST4
	SDC4P
466	ATF1
284904	SEC14L4
64168	NECAB1
644444	TMEM30CP
	EEF1A1P36
245806	VGLL2
105378960	LINC02118
100287592	LINC02106
2355	FOSL2
1160	CKMT2
7110	TMF1
79177	ZNF576
10363	HMG20A
	EDRF1-AS1
106144585	LINC01318
400945	LINC01376
2729	GCLC
6857	SYT1
105375624	""
	REXO1L8P
	LINC00211
646480	FABP9
310	ANXA7
	MTND6P25
	ZNF45-AS1
85002	FAM86B1
143884	CWF19L2
7773	ZNF230
	HSPE1P28
3795	KHK
157922	CAMSAP1
730005	SEC14L6
10134	BCAP31
	RPL29P33
	RPL9P25
4818	NKG7
	ATP5MFP6
	SIRPAP1
9514	GAL3ST1
102477328	LINC02056
100170229	SRRM5
	ZNF222-DT
	GDNF-AS1
7596	ZNF45
	MTND1P16
	MRPS17P3
161753	ODF3L1
442720	EIF3IP1
	HSPE1P19
	PDLIM1P2
9001	HAP1
340719	NANOS1
	H3P17
	EEF1A1P19
	SCGB1B2P
92565	FANK1
126299	ZNF428
9180	OSMR
	HNRNPKP4
	MTATP6P22
200959	GABRR3
	AGBL5-IT1
	RPSAP26
11117	EMILIN1
	HNRNPA1P4
101929709	""
215	ABCD1
56971	CEACAM19
10181	RBM5
105369490	LINC02550
	OR7E1P
	ALG1L8P
84125	LRRIQ1
8910	SGCE
5469	MED1
360	AQP3
101101772	LINC00601
	DUX4L15
36	ACADSB
	FTH1P11
5365	PLXNB3
	BRD7P3
27243	CHMP2A
486	FXYD2
222662	LHFPL5
	PAICSP2
	SLC2A13P1
	ZFYVE9P2
1289	COL5A1
	REXO1L1P
	GYG1P1
	ACTBP6
	SLC25A5P7
	RPS3AP32
790	CAD
2669	GEM
	CBX3P5
57687	VAT1L
5980	REV3L
283038	""
112441434	SHLD3
5801	PTPRR
	DCAF13P2
83734	ATG10
	ALDOAP2
	DUX4L29
282996	RBM20
100130742	LRRC69
65057	ACD
23481	PES1
7673	ZNF222
65986	ZBTB10
1048	CEACAM5
7511	XPNPEP1
26576	SRPK3
3487	IGFBP4
1662	DDX10
	MFSD4BP1
4325	MMP16
5924	RASGRF2
6355	CCL8
4094	MAF
85415	RHPN2
3860	KRT13
79613	TANGO6
842	CASP9
100127983	C8orf88
	TPM3P3
	TRMT112P7
85481	PSKH2
	KLF8P1
440348	NPIPB15
	RPS18P6
	CLUHP10
112398	EGLN2
63978	PRDM14
	TUBBP11
101928417	""
	HNRNPA1P5
101927494	LINC02070
403278	OR5K4
	LINC02077
85445	CNTNAP4
8125	ANP32A
55773	TBC1D23
51633	OTUD6B
3421	IDH3G
199731	CADM4
	BTF3P14
84301	DDI2
	RPL9P30
2171	FABP5
100128682	LINC01531
	RPL11P1
170850	KCNG3
	DSTNP3
7388	UQCRH
102723322	""
100288527	REXO1L6P
	ITM2BP1
642446	TRIM64B
	GUSBP8
1845	DUSP3
	RPL31P30
23643	LY96
	RMDN2-AS1
105379054	VCAN-AS1
1544	CYP1A2
	SAP18P1
	RPS17P15
6588	SLN
202299	LINC01554
	RPLP1P5
23094	SIPA1L3
6801	STRN
	MIR3659HG
84437	MSANTD4
	RPS29P6
	RPL23AP17
388364	TMIGD1
54557	SGTB
	SELENOWP1
101926933	""
100616424	MIR4707
11001	SLC27A2
26523	AGO1
84962	AJUBA
10406	WFDC2
6948	TCN2
101926978	LINC01111
100128386	ARHGAP42-AS1
	RPS15AP25
23086	EXPH5
	HAUS1P3
101929488	""
	HNRNPKP5
	RPL21P54
	MTND5P10
64083	GOLPH3
8678	BECN1
	PSME2P1
1058	CENPA
	RPL5P2
10816	SPINT3
6167	RPL37
140870	WFDC6
	C9orf147
9868	TOMM70
100526773	EPPIN-WFDC6
84628	NTNG2
80310	PDGFD
100505718	LINC01592
340120	ANKRD34B
60686	C14orf93
	HSPD1P21
57119	EPPIN
653643	GOLGA6D
	MTCO1P6
1621	DBH
9792	SERTAD2
	CA3-AS1
	PSMC1P5
618	BCYRN1
57337	SENP7
	ACTBP2
345651	ACTBL2
22950	SLC4A1AP
642924	LINC00535
	ATG10-IT1
83594	NUDT12
	NDUFAF4P1
3658	IREB2
	RNA5SP485
	HNRNPA1P3
111082988	LINC02155
6748	SSR4
	LINC02715
140686	WFDC3
54704	PDP1
	MED28P5
	OSBPL9P3
	DUX4L21
	EEF1A1P33
399823	FOXI2
8065	CUL5
101927957	LINC01572
2697	GJA1
375940	DMBT1L1
9119	KRT75
653160	GPR199P
8417	STX7
1601	DAB2
112267931	DAB2
	JCHAINP1
8989	TRPA1
9967	THRAP3
100507175	LINC02408
5047	PAEP
636	BICD1
171523	CYP2T1P
83716	CRISPLD2
6571	SLC18A2
3748	KCNC3
50964	SOST
	RPL35AP18
113115	MTFR2
	CYCSP45
100169989	DBIL5P2
3897	L1CAM
	FBXL12P1
89849	ATG16L2
7138	TNNT1
	FTOP1
	SPINT5P
	TBC1D26-AS1
	RNU6ATAC38P
116092	DNTTIP1
100873998	MEIS1-AS2
1267	CNP
2202	EFEMP1
	LINC01786
5916	RARG
100132891	MSC-AS1
284716	RIMKLA
	RPS10P18
145853	C15orf61
84504	NKX6-2
	LINC02534
	KRT18P22
285758	MROCKI
60490	PPCDC
22875	ENPP4
6096	RORB
23172	ABRAXAS2
101929651	LINC01398
116150	NUS1
57335	ZNF286A
8883	NAE1
57698	SHTN1
107986954	""
1015	CDH17
5693	PSMB5
106614088	MIR34AHG
26054	SENP6
	NPM1P43
51116	MRPS2
11065	UBE2C
122706	PSMB11
55017	C14orf119
	DNM1P33
10021	HCN4
100128908	LMLN2
	LINC02811
79656	BEND5
23428	SLC7A8
	ANP32BP1
5774	PTPN3
65056	GPBP1
127687	C1orf122
80153	EDC3
	HSPE1P24
101927876	LINC01654
284656	EPHA10
5407	PNLIPRP1
2492	FSHR
	PDE7A-DT
392255	GDF6
10568	SLC34A2
	FAAHP1
105375650	MIR3150BHG
7125	TNNC2
	REXO1L4P
	MRPS16P1
4069	LYZ
2275	FHL3
8439	NSMAF
131566	DCBLD2
	NOS2P1
5607	MAP2K5
90204	ZSWIM1
	RPS13P3
30845	EHD3
4922	NTS
	SNAP23P1
102723483	CSE1L-AS1
5519	PPP2R1B
1434	CSE1L
105371730	""
8153	RND2
54933	RHBDL2
379	ARL4D
89795	NAV3
124817	CNTD1
64895	PAPOLG
100506144	TMEM35B
58483	LINC00474
9833	MELK
55809	TRERF1
	ZNF29P
284040	CDRT4
3633	INPP5B
	MTND6P35
	MTCYBP13
3219	HOXB9
	MESTP3
	RPS26P24
	PPIAP54
642280	ZNF876P
57547	ZNF624
	ACTG1P13
	ACTR3P3
84319	CMSS1
6780	STAU1
2849	GPR26
107984969	""
26033	ATRNL1
85291	KRTAP4-2
	LINC02144
102467147	LINC01948
100134444	KCNJ18
401134	LINC02232
	RNU6-1138P
100507650	RNF212B
124871	""
4437	MSH3
92140	MTDH
	RPS17P5
	SIM1-AS1
23607	CD2AP
	LINC02380
100996465	""
439933	""
440585	FAM183A
2648	KAT2A
	ATP1B1P1
105377175	LINC02050
	ZBTB12BP
393	ARHGAP4
	PSMA2P2
7096	TLR1
56954	NIT2
	UBE2V1P8
84970	C1orf94
	RNU6-1046P
57594	HOMEZ
	LINC01797
862	RUNX1T1
100132078	""
	PGAM1P6
	H3P37
56241	SUSD2
90673	PPP1R3E
	PPP4R3B-DT
105374580	PRKCE-AS1
57410	SCYL1
27284	SULT1B1
54812	AFTPH
9202	ZMYM4
	LINC02627
	GNG10P1
282974	STK32C
	DUSP12P1
104310353	LINC01399
91775	NXPE3
26235	FBXL4
10278	EFS
10043	TOM1
55096	EBLN2
255130	IGFBP7-AS1
	NDUFA4P2
201305	SPNS3
64806	IL25
	R3HDM2P2
100861517	OCIAD1-AS1
152573	SHISA3
51465	UBE2J1
348094	ANKDD1A
868	CBLB
	KRT18P18
6374	CXCL5
116173	CMTM5
	RPL23AP60
388284	C16orf86
9040	UBE2M
7390	UROS
84071	ARMC2
201895	SMIM14
105371807	""
101928446	""
57017	COQ9
	EML6-AS1
3861	KRT14
	LINC01824
102723854	LINC01819
6649	SOD3
4680	CEACAM6
339779	PRR30
94086	HSPB9
	SNX18P25
285429	DCAF4L1
	HOXB-AS2
	EIF5AP3
5473	PPBP
	KRT43P
256380	SCML4
494143	CHAC2
22847	ZNF507
386617	KCTD8
11144	DMC1
51379	CRLF3
	HMGB1P44
	MTND3P5
	ARPC3P1
	MTND6P16
	HNRNPA1P67
28231	SLCO4A1
406990	MIR208A
57733	GBA3
4625	MYH7
57142	RTN4
	NPIPB14P
	LINC01154
55508	SLC35E3
29105	CFAP20
254228	CALHM5
	VN1R71P
284067	CFAP97D1
23294	ANKS1A
5329	PLAUR
	RAB5CP2
84654	SPZ1
101929199	LINC02261
	YWHAQP7
51118	UTP11
121599	SPIC
55153	SDAD1
100127888	SLCO4A1-AS1
	SNRPGP20
	LINC02874
375449	MAST4
	LINC00686
1012	CDH13
4923	NTSR1
3728	JUP
	CFAP97P1
138948	DBH-AS1
	SOCS5P2
	OR8T1P
	HNRNPA1P70
58493	INIP
	LINC00659
55257	MRGBP
	ISCA1P4
84196	USP48
	DUX4L52
105370822	LINC02490
100507250	""
123745	PLA2G4E
101409261	OGFR-AS1
121006	FAM186A
11054	OGFR
101928525	""
	RPS29P31
25776	CBY1
	MRPS15P1
79813	EHMT1
	KRT8P50
	LINC02452
	ANKRD34C-AS1
100885789	IFNG-AS1
	NSA2P2
	CNOT6LP1
	HNRNPA3P11
100126336	MIR208B
	RPL36AP45
1299	COL9A3
25983	NGDN
57531	HACE1
	NIFKP4
653641	GOLGA6C
8092	ALX1
51659	GINS2
	CYP2F2P
8260	NAA10
	EIF5A2P1
	DENND6A-AS1
	HNRNPA1P17
25850	ZNF345
	PDLIM1P4
	MTND4P16
118430	MUCL1
92912	UBE2Q2
56993	TOMM22
348801	LNP1
	TFAMP2
	USP2-AS1
9567	GTPBP1
101929607	LINC01990
196477	CCER1
	MTND6P6
	RPL38P4
285220	EPHA6
400685	LINC01801
3848	KRT1
10200	MPHOSPH6
7766	ZNF223
	LINC02700
1119	CHKA
50515	CHST11
	ZFHX2-AS1
105372412	""
204801	NLRP11
85446	ZFHX2
283332	LINC02396
	C1GALT1P1
	PRDX3P1
113277	TMEM106A
	NTAN1P3
92922	CCDC102A
6636	SNRPF
79178	THTPA
100996425	ARLNC1
173	AFM
101928420	LINC01490
80975	TMPRSS5
8906	AP1G2
	CKS1BP7
101929439	""
	PSMC2P2
57609	DIP2B
400360	C15orf54
399814	C10orf120
10940	POP1
11173	ADAMTS7
	SEC63P2
399827	LINC01164
	CD200R1L-AS1
1633	DCK
100131691	MZF1-AS1
	DUX4L11
	CDV3P1
9184	BUB3
	RPS29P26
3868	KRT16
342909	ZNF284
4064	CD180
	SLC25A1P5
	HAUS5-DT
	LINC01081
1084	CEACAM3
	COX6CP16
	RPL7P24
104355145	NCOA7-AS1
	LYPLA1P3
10732	TCFL5
3575	IL7R
112267895	LINC02128
55603	TENT5A
65266	WNK4
5973	RENBP
	RPL21P104
	PPIAP44
400935	IL17REL
	RNF217-AS1
9958	USP15
	DPH3P1
	ARF4P2
11083	DIDO1
164714	TTLL8
100128126	STAU2-AS1
	PA2G4P5
203111	ERICH5
	RAP1BP3
147991	DPY19L3
	TRIM60P15
	HSP90AB4P
	RPL23AP48
644809	C15orf56
	SLC25A6P6
105377849	FAM135A-AS1
1543	CYP1A1
11149	BVES
646486	FABP12
55624	POMGNT1
339145	CIBAR2
23209	MLC1
85438	CABS1
51364	ZMYND10
	DUTP7
	IRF5P1
132724	TMPRSS11B
1350	COX7C
27348	TOR1B
	COX6B1P6
3054	HCFC1
113455421	DERPC
55284	UBE2W
2303	FOXC2
10197	PSME3
	NQO1-DT
	EEF1B2P2
348174	CLEC18A
	ST3GAL1P1
101929123	LINC02493
7410	VAV2
1609	DGKQ
	RPL12P2
	LINC02061
	HSPD1P11
	GRK5-IT1
	BTF3L4P3
664	BNIP3
	LINC02059
401190	RGS7BP
619208	FAM229B
387104	SOGA3
	PPIAP79
102524628	RASGRF2-AS1
85480	TSLP
101410540	FANK1-AS1
152225	LINC02085
1488	CTBP2
22989	MYH15
106144578	LINC00604
147945	NLRP4
	RBBP4P1
23654	PLXNB2
3572	IL6ST
64096	GFRA4
79632	FAM184A
	HCFC1-AS1
8269	TMEM187
100422987	MIR3202-1
100422877	MIR3202-2
3654	IRAK1
5685	PSMA4
107985879	LINC01833
80332	ADAM33
	RPL7P12
100996902	LINC01883
3032	HADHB
55079	FEZF2
55531	ELMOD1
1	A1BG
	RPS23P1
	KRT8P3
	AKR7L
10879	SMR3B
57577	CCDC191
	C8orf34-AS1
	SLIRPP2
56269	IRGC
	ACTN4P2
	UNC93B4
79752	ZFAND1
127703	C1orf216
388551	CEACAM16
3093	UBE2K
144233	BCDIN3D
	SHMT1P1
399948	COLCA1
	HNRNPA1P52
101929626	""
283335	""
81569	ACTL8
100133077	""
	PHBP12
90120	TMEM250
	PGAM1P8
56006	SMG9
79717	PPCS
57453	DSCAML1
23064	SETX
3652	IPP
170712	COX7B2
283404	LINC00592
2912	GRM2
2919	CXCL1
	YBX2P1
	CLUHP5
121278	TPH2
6018	RLF
80007	C10orf88
85013	TMEM128
101927074	LINC00682
387715	ARMS2
56998	CTNNBIP1
1448	CSN3
26098	EDRF1
105369911	""
100313781	MIR718
	RNU6-934P
9536	PTGES
	NANOGNBP3
	RPL21P132
	RPSAP12
29080	CCDC59
9626	GUCA1C
1678	TIMM8A
7270	TTF1
10720	UGT2B11
29124	LGALS13
695	BTK
57619	SHROOM3
142686	ASB14
9993	DGCR2
645553	IGFL2-AS1
	RPS4XP1
105369848	LNCOG
1548	CYP2A6
3875	KRT18
102724814	""
	RPL18AP8
360205	PRAC2
201625	DNAH12
84502	JPH4
23446	SLC44A1
100130958	SYCE1L
503538	A1BG-AS1
55040	EPN3
63967	CLSPN
	IGFL1P1
116835	HSPA12B
7593	MZF1
101928721	""
23199	GSE1
26057	ANKRD17
	EIF4A1P4
9498	SLC4A8
9637	FEZ2
	PDZPH1P
54976	C20orf27
	LINC02865
64332	NFKBIZ
	MTCO1P22
51534	VTA1
441072	""
	C1GALT1P2
84250	SLF1
	FCF1P10
	LINC00951
221294	NT5DC1
255239	ANKK1
	TSSK1A
8220	ESS2
106660605	MIR2117HG
	KRT17P3
9828	ARHGEF17
284408	ZNF790-AS1
	DUX4L10
105376310	LINC02247
25876	SPEF1
266655	BRD3OS
	RPL15P13
256536	TCERG1L
	KYNUP2
	RPL21P120
101927253	""
126204	NLRP13
	FKBP1AP2
388394	RPRML
	HMGB3P16
	UBE2V1P4
10309	CCNO
100996569	NAMA
7164	TPD52L1
1059	CENPB
28957	MRPS28
	RPS3AP21
	LINC01730
	KRT18P15
	NPAP1P4
100874261	CCDC200
131544	CRYBG3
9649	RALGPS1
55255	WDR41
55317	AP5S1
6173	RPL36A
602	BCL3
9530	BAG4
2869	GRK5
100861516	RAI1-AS1
	SH3GL1P2
100288866	""
57506	MAVS
1295	COL8A1
	MRPL45P2
100529097	RPL36A-HNRNPH2
138009	DCAF4L2
	LINC02732
23617	TSSK2
	NPM1P47
101928276	LINC01227
2928	GSC2
	LINC02698
81796	SLCO5A1
	LINC01311
	DNM1P34
6576	SLC25A1
3188	HNRNPH2
594855	CPLX3
	SMARCE1P1
	PPIAP90
317749	DHRS4L2
92002	CCNQ
4597	MVD
342096	GOLGA6A
151325	MYADML
388552	BLOC1S3
	PANK2-AS1
406896	MIR103A2
100302282	MIR103B2
	H2ACP2
6614	SIGLEC1
11309	SLCO2B1
100505933	ADD3-AS1
165140	OXER1
10230	NBR2
	VDAC2P5
	VDAC1P13
	PPIAP38
26507	CNNM1
147719	LYPD4
	LINC00910
100775107	RBM5-AS1
6519	SLC3A1
	ARMC10P1
91646	TDRD12
25871	NEPRO
647979	NORAD
105371564	SMCR2
83538	ODAD4
	TRAF6P1
	DUX4L12
101927040	""
	HMGB3P8
399821	EDRF1-DT
	HNRNPA1P36
	HMGB3P2
105373383	""
137392	CIBAR1
2036	EPB41L1
	NIP7P1
	PHACTR2P1
153	ADRB1
	KRT18P48
6535	SLC6A8
10570	DPYSL4
11274	USP18
81577	GFOD2
3965	LGALS9
89853	MVB12B
23354	HAUS5
144481	SOCS2-AS1
6560	SLC12A4
55832	CAND1
	NUTF2P7
	RNU1-56P
	SOCS5P4
29934	SNX12
	FAM230D
2220	FCN2
	GGTLC5P
441151	TMEM151B
729461	FAM230J
101927692	""
106146149	LINC01613
	RPL32P15
	RPL21P66
347088	ADGRD2
7479	WNT8B
266977	ADGRF1
163742	SLC25A3P1
64064	OXCT2
	SCART1
	PPP1R26P3
29889	GNL2
4303	FOXO4
51807	TUBA8
	H3P12
214	ALCAM
93429	""
	BUB1P1
90271	OLMALINC
158830	CXorf65
162968	ZNF497
774	CACNA1B
140807	KRT72
100505851	""
6899	TBX1
22952	CYP2G1P
118738	ZNF488
2701	GJA4
3561	IL2RG
	RPL12P41
	RPL31P61
	TRAJ38
84911	ZNF382
8115	TCL1A
	RPL5P27
	DUX4L22
110117499	P3R3URF-PIK3R3
	DUX4L13
	TUBAP8
	RPS26P39
374355	CCDC172
	LINC02812
	RPS3AP11
105376879	LINC02793
101926956	""
112267877	""
	FCF1P6
5618	PRLR
79906	MORN1
6001	RGS10
3889	KRT83
254225	RNF169
	ZNF497-AS1
96764	TGS1
729348	LINC01873
	MOB4P1
57817	HAMP
307	ANXA4
	BTBD7P2
7405	UVRAG
	MRPL35P3
9968	MED12
54968	TMEM70
282973	JAKMIP3
	CCDC137P
	CYP2A7P2
101929238	CFAP20DC-AS1
158	ADSL
388567	ZNF749
222068	TMED4
256021	LINC01619
285205	LINC00636
60487	TRMT11
1340	COX6B1
55347	ABHD10
	TUBBP10
100506504	PRKCZ-AS1
79966	SCD5
100286844	BCDIN3D-AS1
55001	TTC22
1666	DECR1
340351	AGBL3
4294	MAP3K10
160428	ALDH1L2
100506827	LINC02475
51274	KLF3
7075	TIE1
5197	PF4V1
89822	KCNK17
285527	FRYL
858	CAV2
	FTH1P16
81622	UNC93B1
25980	AAR2
	LINC02456
63946	DMRTC2
55350	VNN3
56987	BBX
10411	RAPGEF3
51747	LUC7L3
26292	MYCBP
110806301	LINC02560
	LINC02590
1556	CYP2B7P
440574	MICOS10
11321	GPN1
781	CACNA2D1
400830	DEFB132
7542	ZFPL1
140680	C20orf96
5069	PAPPA
	SOX5P1
109729147	LINC02235
85364	ZCCHC3
2705	GJB1
100507459	NRSN2-AS1
80023	NRSN2
51123	ZNF706
58512	DLGAP3
407054	MIR98
406889	MIRLET7F2
51132	RLIM
22879	MON1B
27156	RSPH14
10616	RBCK1
374918	IGFL1
79695	GALNT12
	HNRNPA1P60
	GOT2P1
9789	SPCS2
	TMA16P2
	RPL31P60
84871	AGBL4
	PABPC1P3
1346	COX7A1
	RNU6-330P
101927704	MIR3663HG
340533	NEXMIF
5406	PNLIP
2781	GNAZ
	RPSAP61
	RN7SL291P
9783	RIMS3
63904	DUSP21
79742	DIPK2B
613	BCR
	EIF4A1P3
116412	ZNF837
	ACTG1P19
64794	DDX31
	REXO1L3P
347051	SLC10A5
25989	ULK3
10718	NRG3
7534	YWHAZ
284370	ZNF615
101059915	""
146198	ZFP90
100506020	ARAP1-AS2
	LINC00891
	PCF11-AS1
105378966	LINC02105
79102	RNF26
